x,y,bloque,grupo,zona,OBJECTID_12,p_eucalipto,p_frondosa,p_pino
529887.5,4681090.5,PNOA-2024-GAL-529-4682-H29-NPC01,pino,105_936,81795,0.1542,0.7447,0.1011
529463.5,4681058.5,PNOA-2024-GAL-529-4682-H29-NPC01,pino,105_936,81795,0.0155,0.7918,0.1927
529861.5,4686742.5,PNOA-2024-GAL-529-4687-H29-NPC01,frondosa,105_937,85146,0.0361,0.7818,0.1821
529426.5,4689745.5,PNOA-2024-GAL-529-4690-H29-NPC01,frondosa,105_937,86000,0.3543,0.3516,0.2941
529424.5,4689787.5,PNOA-2024-GAL-529-4690-H29-NPC01,frondosa,105_937,86000,0.1094,0.6123,0.2783
529028.5,4690177.5,PNOA-2024-GAL-529-4691-H29-NPC01,eucalipto,105_938,86249,0.8413,0.0574,0.1013
529958.5,4690072.5,PNOA-2024-GAL-529-4691-H29-NPC01,frondosa,105_938,85968,0.3486,0.3391,0.3123
529812.5,4705683.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.9733,0.0107,0.016
529585.5,4705827.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.3771,0.1066,0.5162
529692.5,4705745.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.4695,0.0854,0.445
529969.5,4705483.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.8932,0.0312,0.0757
529845.5,4705701.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.9335,0.0334,0.0331
529825.5,4705605.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.8543,0.1107,0.0349
529870.5,4705669.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.9188,0.0095,0.0717
529570.5,4705911.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.9365,0.0161,0.0474
529991.5,4705670.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.9288,0.0062,0.065
529918.5,4705622.5,PNOA-2024-GAL-529-4706-H29-NPC01,eucalipto,105_941,90042,0.9708,0.0053,0.0239
529793.5,4706225.5,PNOA-2024-GAL-529-4707-H29-NPC01,eucalipto,105_941,90042,0.8596,0.0864,0.054
529914.5,4706270.5,PNOA-2024-GAL-529-4707-H29-NPC01,eucalipto,105_941,90042,0.8116,0.0126,0.1757
529814.5,4706222.5,PNOA-2024-GAL-529-4707-H29-NPC01,eucalipto,105_941,90042,0.916,0.0412,0.0428
529789.5,4706084.5,PNOA-2024-GAL-529-4707-H29-NPC01,eucalipto,105_941,90042,0.5699,0.1399,0.2902
529692.5,4706051.5,PNOA-2024-GAL-529-4707-H29-NPC01,eucalipto,105_941,90042,0.3653,0.3801,0.2545
529861.5,4706216.5,PNOA-2024-GAL-529-4707-H29-NPC01,eucalipto,105_941,90042,0.493,0.3174,0.1896
529840.5,4706272.5,PNOA-2024-GAL-529-4707-H29-NPC01,eucalipto,105_941,90042,0.9271,0.0186,0.0544
529946.5,4706475.5,PNOA-2024-GAL-529-4707-H29-NPC01,pino,105_941,90927,0.0364,0.1495,0.8142
529863.5,4706693.5,PNOA-2024-GAL-529-4707-H29-NPC01,pino,105_941,90927,0.0401,0.0399,0.92
529829.5,4706625.5,PNOA-2024-GAL-529-4707-H29-NPC01,pino,105_941,90927,0.5761,0.1746,0.2493
529906.5,4706625.5,PNOA-2024-GAL-529-4707-H29-NPC01,pino,105_941,90927,0.0194,0.0304,0.9502
529778.5,4706549.5,PNOA-2024-GAL-529-4707-H29-NPC01,pino,105_941,90927,0.1277,0.3465,0.5258
529882.5,4706486.5,PNOA-2024-GAL-529-4707-H29-NPC01,pino,105_941,90927,0.7203,0.1934,0.0863
529848.5,4706492.5,PNOA-2024-GAL-529-4707-H29-NPC01,pino,105_941,90927,0.4365,0.3777,0.1858
529902.5,4714657.5,PNOA-2024-GAL-529-4715-H29-NPC01,frondosa,105_942,90542,0.3539,0.4164,0.2297
529597.5,4714155.5,PNOA-2024-GAL-529-4715-H29-NPC01,pino,105_942,87419,0.1282,0.0953,0.7765
529614.5,4714183.5,PNOA-2024-GAL-529-4715-H29-NPC01,pino,105_942,87419,0.5435,0.0129,0.4436
529246.5,4717576.5,PNOA-2024-GAL-529-4718-H29-NPC01,frondosa,105_943,87436,0.1622,0.1428,0.695
529254.5,4717787.5,PNOA-2024-GAL-529-4718-H29-NPC01,frondosa,105_943,87436,0.8443,0.0215,0.1343
529241.5,4717599.5,PNOA-2024-GAL-529-4718-H29-NPC01,frondosa,105_943,87436,0.3302,0.0657,0.6042
529211.5,4717765.5,PNOA-2024-GAL-529-4718-H29-NPC01,frondosa,105_943,87436,0.5391,0.0588,0.4021
529423.5,4719930.5,PNOA-2024-GAL-529-4720-H29-NPC01,pino,105_943,87394,0.0693,0.1135,0.8172
529383.5,4719888.5,PNOA-2024-GAL-529-4720-H29-NPC01,pino,105_943,87394,0.1107,0.0613,0.828
529402.5,4719828.5,PNOA-2024-GAL-529-4720-H29-NPC01,pino,105_943,87394,0.0134,0.0067,0.9799
529400.5,4719797.5,PNOA-2024-GAL-529-4720-H29-NPC01,pino,105_943,87394,0.0718,0.1157,0.8124
529432.5,4719948.5,PNOA-2024-GAL-529-4720-H29-NPC01,pino,105_943,87394,0.1883,0.2142,0.5975
529422.5,4719915.5,PNOA-2024-GAL-529-4720-H29-NPC01,pino,105_943,87394,0.0295,0.0214,0.9491
529445.5,4720040.5,PNOA-2024-GAL-529-4721-H29-NPC01,pino,105_944,87394,0.0174,0.0109,0.9718
529709.5,4721756.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87464,0.0187,0.0167,0.9646
529700.5,4721641.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87464,0.2989,0.2636,0.4375
529591.5,4721692.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87464,0.1033,0.0519,0.8448
529645.5,4721920.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87464,0.1009,0.0262,0.8729
529349.5,4721533.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87463,0.0136,0.0277,0.9587
529614.5,4721815.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87464,0.1428,0.0466,0.8106
529266.5,4721455.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87463,0.0878,0.0762,0.836
529263.5,4721323.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87463,0.1425,0.0238,0.8337
529556.5,4721371.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87464,0.0609,0.0728,0.8663
529638.5,4721401.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87464,0.5243,0.0607,0.415
529619.5,4721570.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87464,0.012,0.0056,0.9824
529202.5,4721212.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87463,0.1887,0.1281,0.6831
529630.5,4721621.5,PNOA-2024-GAL-529-4722-H29-NPC01,pino,105_944,87464,0.0183,0.0102,0.9715
529659.5,4722059.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87464,0.1789,0.0677,0.7534
529536.5,4722498.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87387,0.2531,0.0693,0.6776
529582.5,4722640.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87387,0.3832,0.0253,0.5915
529261.5,4722942.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87034,0.1325,0.0362,0.8313
529594.5,4722516.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87387,0.0252,0.0179,0.9568
529234.5,4722933.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87034,0.218,0.0396,0.7424
529700.5,4722117.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87464,0.043,0.1058,0.8512
529670.5,4722008.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87464,0.6363,0.085,0.2787
529969.5,4722349.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87388,0.2723,0.237,0.4907
529219.5,4722873.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87034,0.2514,0.0775,0.6711
529508.5,4722972.5,PNOA-2024-GAL-529-4723-H29-NPC01,pino,105_944,87034,0.1255,0.1428,0.7317
529086.5,4723443.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.8232,0.0168,0.16
529219.5,4723121.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.1832,0.1736,0.6432
529147.5,4723251.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.7481,0.0076,0.2444
529171.5,4723111.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.1148,0.0179,0.8673
529772.5,4723543.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.9573,0.0089,0.0338
529538.5,4723952.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.4358,0.4231,0.1411
529323.5,4723186.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.4614,0.0032,0.5354
529707.5,4723985.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.0159,0.0047,0.9794
529082.5,4723452.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.5445,0.024,0.4314
529197.5,4723948.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.159,0.066,0.775
529434.5,4723132.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,87034,0.5766,0.14,0.2834
529100.5,4723212.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.2761,0.0065,0.7174
529263.5,4723054.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,87034,0.3935,0.0883,0.5181
529452.5,4723210.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.813,0.0828,0.1042
529497.5,4723019.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,87034,0.0364,0.0576,0.9061
529058.5,4723378.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.9428,0.0081,0.0491
529555.5,4723112.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,87034,0.1287,0.0288,0.8425
529549.5,4723098.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,87034,0.6614,0.0381,0.3006
529583.5,4723136.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,87034,0.5113,0.0599,0.4288
529840.5,4723496.5,PNOA-2024-GAL-529-4724-H29-NPC01,pino,105_944,86856,0.8859,0.0089,0.1052
529072.5,4724609.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.2902,0.0088,0.701
529269.5,4724774.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.3458,0.2956,0.3586
529144.5,4724815.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.169,0.0232,0.8077
529840.5,4724925.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,90082,0.8999,0.0192,0.0809
529295.5,4724342.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.1449,0.0314,0.8237
529612.5,4724396.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.0677,0.0084,0.9239
529400.5,4724110.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.255,0.1893,0.5557
529349.5,4724468.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.0525,0.0227,0.9248
529442.5,4724134.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.4189,0.0816,0.4995
529627.5,4724108.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.0836,0.0107,0.9057
529934.5,4724865.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,90082,0.4402,0.2492,0.3106
529623.5,4724240.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.0933,0.0493,0.8574
529553.5,4724682.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.1933,0.2115,0.5952
529197.5,4724645.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.7772,0.0979,0.1249
529113.5,4724076.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.0424,0.0109,0.9467
529553.5,4724019.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.156,0.1232,0.7208
529082.5,4724109.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.0418,0.0196,0.9386
529341.5,4724838.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.4415,0.0544,0.5041
529019.5,4724025.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.5575,0.0278,0.4148
529429.5,4724058.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.1625,0.0138,0.8238
529531.5,4724303.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.4592,0.0272,0.5136
529280.5,4724459.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.6609,0.2277,0.1114
529363.5,4724517.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.6816,0.1274,0.1911
529894.5,4724551.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,90082,0.0665,0.0467,0.8868
529281.5,4724301.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.1942,0.0615,0.7443
529358.5,4724328.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.0202,0.008,0.9718
529950.5,4724647.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,90082,0.0092,0.0139,0.9768
529527.5,4724340.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.0678,0.0199,0.9124
529662.5,4724051.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.4138,0.0719,0.5143
529547.5,4724191.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,86856,0.0446,0.0585,0.8969
529980.5,4724558.5,PNOA-2024-GAL-529-4725-H29-NPC01,pino,105_944,90082,0.1,0.065,0.835
529856.5,4725733.5,PNOA-2024-GAL-529-4726-H29-NPC01,frondosa,105_945,90081,0.6981,0.1852,0.1166
529841.5,4725697.5,PNOA-2024-GAL-529-4726-H29-NPC01,frondosa,105_945,90081,0.4283,0.1872,0.3846
529844.5,4725909.5,PNOA-2024-GAL-529-4726-H29-NPC01,frondosa,105_945,90081,0.4824,0.2821,0.2355
529865.5,4725750.5,PNOA-2024-GAL-529-4726-H29-NPC01,frondosa,105_945,90081,0.1936,0.707,0.0994
529853.5,4725924.5,PNOA-2024-GAL-529-4726-H29-NPC01,frondosa,105_945,90081,0.1442,0.615,0.2407
529734.5,4725306.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.3134,0.2016,0.485
529675.5,4725401.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.0318,0.0205,0.9477
529074.5,4725592.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.366,0.077,0.557
529167.5,4725354.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.2076,0.1551,0.6373
529627.5,4725432.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.0565,0.0162,0.9273
529777.5,4725042.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.5386,0.1169,0.3445
529229.5,4725276.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.1192,0.0392,0.8416
529688.5,4725304.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.1897,0.3048,0.5055
529292.5,4725821.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.1601,0.0152,0.8247
529294.5,4725256.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.8461,0.0057,0.1483
529952.5,4725044.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.1064,0.2945,0.5991
529761.5,4725564.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.2686,0.1268,0.6045
529846.5,4725050.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.0846,0.2638,0.6516
529541.5,4725986.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.0821,0.2213,0.6965
529646.5,4725430.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.6241,0.1503,0.2256
529208.5,4725258.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.0473,0.039,0.9137
529622.5,4725368.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.047,0.2952,0.6579
529008.5,4725351.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.3948,0.2234,0.3818
529217.5,4725938.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.5424,0.0214,0.4363
529615.5,4725609.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.9407,0.0087,0.0505
529729.5,4725231.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.1753,0.6715,0.1532
529607.5,4725362.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.0581,0.0624,0.8795
529286.5,4725643.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.0975,0.0238,0.8787
529863.5,4725547.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.3945,0.3349,0.2705
529771.5,4725592.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.8627,0.0718,0.0655
529507.5,4725552.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.0857,0.0056,0.9087
529738.5,4725429.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.2358,0.1002,0.6641
529220.5,4725243.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.3701,0.097,0.5329
529824.5,4725062.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.143,0.4232,0.4338
529819.5,4725052.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.1477,0.2297,0.6226
529775.5,4725450.5,PNOA-2024-GAL-529-4726-H29-NPC01,pino,105_945,90082,0.1137,0.1761,0.7103
529700.5,4726309.5,PNOA-2024-GAL-529-4727-H29-NPC01,frondosa,105_945,90081,0.0549,0.9074,0.0377
529696.5,4726179.5,PNOA-2024-GAL-529-4727-H29-NPC01,frondosa,105_945,90081,0.1063,0.4253,0.4684
529696.5,4726363.5,PNOA-2024-GAL-529-4727-H29-NPC01,frondosa,105_945,90081,0.6205,0.1438,0.2357
529687.5,4726206.5,PNOA-2024-GAL-529-4727-H29-NPC01,frondosa,105_945,90081,0.0235,0.0194,0.9571
529682.5,4726346.5,PNOA-2024-GAL-529-4727-H29-NPC01,frondosa,105_945,90081,0.0924,0.2756,0.632
529737.5,4726150.5,PNOA-2024-GAL-529-4727-H29-NPC01,frondosa,105_945,90081,0.3694,0.2489,0.3817
529760.5,4726054.5,PNOA-2024-GAL-529-4727-H29-NPC01,frondosa,105_945,90081,0.4793,0.3111,0.2096
529706.5,4726161.5,PNOA-2024-GAL-529-4727-H29-NPC01,frondosa,105_945,90081,0.6046,0.1278,0.2676
529915.5,4726022.5,PNOA-2024-GAL-529-4727-H29-NPC01,frondosa,105_945,90081,0.1467,0.7217,0.1316
529018.5,4726905.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0168,0.0186,0.9646
529432.5,4726533.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.1054,0.0345,0.8602
529885.5,4726297.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,85268,0.9304,0.0221,0.0475
529483.5,4726299.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0876,0.1825,0.7299
529240.5,4726454.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0539,0.0277,0.9185
529011.5,4726531.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.1527,0.0977,0.7496
529678.5,4726017.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0371,0.006,0.9568
529591.5,4726026.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.4345,0.0533,0.5122
529633.5,4726265.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.8385,0.1258,0.0357
529373.5,4726506.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.1572,0.1004,0.7424
529924.5,4726353.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,85268,0.7329,0.2156,0.0515
529844.5,4726773.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,85268,0.397,0.3287,0.2743
529097.5,4726319.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0872,0.5732,0.3397
529338.5,4726314.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0502,0.1379,0.8119
529560.5,4726456.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.541,0.0477,0.4114
529054.5,4726546.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0805,0.0458,0.8738
529517.5,4726472.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.1494,0.3022,0.5484
529907.5,4726138.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,85268,0.6411,0.2013,0.1576
529870.5,4726587.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,85268,0.0474,0.6957,0.2569
529451.5,4726095.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.1552,0.03,0.8148
529358.5,4726297.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0394,0.6924,0.2682
529227.5,4726484.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.2214,0.4443,0.3343
529404.5,4726538.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.2358,0.123,0.6412
529657.5,4726039.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0876,0.1659,0.7465
529060.5,4726678.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0055,0.0034,0.9911
529369.5,4726426.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.3197,0.243,0.4374
529862.5,4726183.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,85268,0.6825,0.1145,0.203
529107.5,4726444.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.0885,0.1981,0.7133
529426.5,4726148.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.3841,0.2445,0.3714
529429.5,4726234.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.5363,0.1838,0.2799
529624.5,4726262.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.7295,0.1604,0.1101
529399.5,4726712.5,PNOA-2024-GAL-529-4727-H29-NPC01,pino,105_945,90082,0.1105,0.2716,0.618
529870.5,4727846.5,PNOA-2024-GAL-529-4728-H29-NPC01,frondosa,105_945,90079,0.0736,0.214,0.7124
529933.5,4727849.5,PNOA-2024-GAL-529-4728-H29-NPC01,frondosa,105_945,90079,0.1124,0.5791,0.3085
529893.5,4727847.5,PNOA-2024-GAL-529-4728-H29-NPC01,frondosa,105_945,90079,0.0875,0.2457,0.6668
529761.5,4727859.5,PNOA-2024-GAL-529-4728-H29-NPC01,frondosa,105_945,90079,0.0962,0.4109,0.4929
529734.5,4727899.5,PNOA-2024-GAL-529-4728-H29-NPC01,frondosa,105_945,90079,0.1078,0.7691,0.1231
529903.5,4727840.5,PNOA-2024-GAL-529-4728-H29-NPC01,frondosa,105_945,90079,0.2605,0.1668,0.5727
529909.5,4727860.5,PNOA-2024-GAL-529-4728-H29-NPC01,frondosa,105_945,90079,0.1403,0.5174,0.3422
529723.5,4727925.5,PNOA-2024-GAL-529-4728-H29-NPC01,frondosa,105_945,90079,0.2194,0.1039,0.6767
529804.5,4727039.5,PNOA-2024-GAL-529-4728-H29-NPC01,pino,105_945,85268,0.3005,0.0835,0.616
529822.5,4727048.5,PNOA-2024-GAL-529-4728-H29-NPC01,pino,105_945,85268,0.1234,0.0479,0.8287
529737.5,4727271.5,PNOA-2024-GAL-529-4728-H29-NPC01,pino,105_945,85268,0.0597,0.0224,0.9179
529794.5,4727053.5,PNOA-2024-GAL-529-4728-H29-NPC01,pino,105_945,85268,0.9614,0.023,0.0156
529709.5,4727143.5,PNOA-2024-GAL-529-4728-H29-NPC01,pino,105_945,85268,0.8734,0.031,0.0956
529108.5,4728590.5,PNOA-2024-GAL-529-4729-H29-NPC01,pino,105_945,85269,0.0175,0.0242,0.9584
529051.5,4728360.5,PNOA-2024-GAL-529-4729-H29-NPC01,pino,105_945,85269,0.1229,0.3019,0.5752
529195.5,4728267.5,PNOA-2024-GAL-529-4729-H29-NPC01,pino,105_945,85269,0.8677,0.0282,0.1041
529124.5,4728561.5,PNOA-2024-GAL-529-4729-H29-NPC01,pino,105_945,85269,0.3841,0.0787,0.5372
529050.5,4728565.5,PNOA-2024-GAL-529-4729-H29-NPC01,pino,105_945,85269,0.5222,0.0599,0.4179
529201.5,4728145.5,PNOA-2024-GAL-529-4729-H29-NPC01,pino,105_945,85269,0.0256,0.2325,0.7419
529163.5,4728286.5,PNOA-2024-GAL-529-4729-H29-NPC01,pino,105_945,85269,0.4955,0.0486,0.4559
529021.5,4728342.5,PNOA-2024-GAL-529-4729-H29-NPC01,pino,105_945,85269,0.317,0.0711,0.6118
529102.5,4729030.5,PNOA-2024-GAL-529-4730-H29-NPC01,pino,105_945,85269,0.2346,0.0739,0.6914
529014.5,4729159.5,PNOA-2024-GAL-529-4730-H29-NPC01,pino,105_945,85269,0.2555,0.3729,0.3716
529976.5,4730812.5,PNOA-2024-GAL-529-4731-H29-NPC01,pino,105_946,5706,0.1726,0.1372,0.6901
529770.5,4730062.5,PNOA-2024-GAL-529-4731-H29-NPC01,pino,105_946,5705,0.3083,0.3033,0.3884
529945.5,4730136.5,PNOA-2024-GAL-529-4731-H29-NPC01,pino,105_946,5705,0.0565,0.2458,0.6976
529821.5,4730059.5,PNOA-2024-GAL-529-4731-H29-NPC01,pino,105_946,5705,0.0494,0.1171,0.8334
529782.5,4730188.5,PNOA-2024-GAL-529-4731-H29-NPC01,pino,105_946,5705,0.0784,0.2398,0.6818
529727.5,4730300.5,PNOA-2024-GAL-529-4731-H29-NPC01,pino,105_946,5705,0.0706,0.6393,0.2901
529763.5,4730262.5,PNOA-2024-GAL-529-4731-H29-NPC01,pino,105_946,5705,0.681,0.1401,0.1789
